Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      16/16          std::allocator<Point**>::allocator<Point*>(std::allocator<Point*> const&) [92]
[89]     0.0    0.00    0.00      16         __gnu_cxx::new_allocator<Point**>::new_allocator() [89]
-----------------------------------------------
                0.00    0.00      16/16          std::allocator<Point**>::~allocator() [93]
[90]     0.0    0.00    0.00      16         __gnu_cxx::new_allocator<Point**>::~new_allocator() [90]
-----------------------------------------------
                0.00    0.00       8/16          std::_Deque_base<Point*, std::allocator<Point*> >::_M_deallocate_map(Point***, unsigned long) [100]
                0.00    0.00       8/16          std::_Deque_base<Point*, std::allocator<Point*> >::_M_allocate_map(unsigned long) [99]
[91]     0.0    0.00    0.00      16         std::_Deque_base<Point*, std::allocator<Point*> >::_M_get_map_allocator() const [91]
                0.00    0.00      16/172         std::_Deque_base<Point*, std::allocator<Point*> >::_M_get_Tp_allocator() const [75]
                0.00    0.00      16/16          std::allocator<Point**>::allocator<Point*>(std::allocator<Point*> const&) [92]
-----------------------------------------------
                0.00    0.00      16/16          std::_Deque_base<Point*, std::allocator<Point*> >::_M_get_map_allocator() const [91]
[92]     0.0    0.00    0.00      16         std::allocator<Point**>::allocator<Point*>(std::allocator<Point*> const&) [92]
                0.00    0.00      16/16          __gnu_cxx::new_allocator<Point**>::new_allocator() [89]
-----------------------------------------------
                0.00    0.00       8/16          std::_Deque_base<Point*, std::allocator<Point*> >::_M_deallocate_map(Point***, unsigned long) [100]
                0.00    0.00       8/16          std::_Deque_base<Point*, std::allocator<Point*> >::_M_allocate_map(unsigned long) [99]
[93]     0.0    0.00    0.00      16         std::allocator<Point**>::~allocator() [93]
                0.00    0.00      16/16          __gnu_cxx::new_allocator<Point**>::~new_allocator() [90]
-----------------------------------------------
                0.00    0.00      15/15          Point*** std::__copy_move_a<false, Point***, Point***>(Point***, Point***, Point***) [109]
[94]     0.0    0.00    0.00      15         Point*** std::__niter_base<Point***>(Point***) [94]
-----------------------------------------------
                0.00    0.00      10/10          Point*** std::copy<Point***, Point***>(Point***, Point***, Point***) [112]
[95]     0.0    0.00    0.00      10         Point*** std::__miter_base<Point***>(Point***) [95]
-----------------------------------------------
                0.00    0.00       8/8           std::allocator_traits<std::allocator<Point**> >::deallocate(std::allocator<Point**>&, Point***, unsigned long) [102]
[96]     0.0    0.00    0.00       8         __gnu_cxx::new_allocator<Point**>::deallocate(Point***, unsigned long) [96]
-----------------------------------------------
                0.00    0.00       8/8           std::allocator_traits<std::allocator<Point**> >::allocate(std::allocator<Point**>&, unsigned long) [103]
[97]     0.0    0.00    0.00       8         __gnu_cxx::new_allocator<Point**>::allocate(unsigned long, void const*) [97]
                0.00    0.00       8/8           __gnu_cxx::new_allocator<Point**>::_M_max_size() const [98]
-----------------------------------------------
                0.00    0.00       8/8           __gnu_cxx::new_allocator<Point**>::allocate(unsigned long, void const*) [97]
[98]     0.0    0.00    0.00       8         __gnu_cxx::new_allocator<Point**>::_M_max_size() const [98]
-----------------------------------------------
                0.00    0.00       3/8           std::_Deque_base<Point*, std::allocator<Point*> >::_M_initialize_map(unsigned long) [119]
                0.00    0.00       5/8           std::deque<Point*, std::allocator<Point*> >::_M_reallocate_map(unsigned long, bool) [107]
[99]     0.0    0.00    0.00       8         std::_Deque_base<Point*, std::allocator<Point*> >::_M_allocate_map(unsigned long) [99]
                0.00    0.00       8/16          std::_Deque_base<Point*, std::allocator<Point*> >::_M_get_map_allocator() const [91]
                0.00    0.00       8/8           std::allocator_traits<std::allocator<Point**> >::allocate(std::allocator<Point**>&, unsigned long) [103]
                0.00    0.00       8/16          std::allocator<Point**>::~allocator() [93]
-----------------------------------------------
                0.00    0.00       3/8           std::_Deque_base<Point*, std::allocator<Point*> >::~_Deque_base() [120]
                0.00    0.00       5/8           std::deque<Point*, std::allocator<Point*> >::_M_reallocate_map(unsigned long, bool) [107]
[100]    0.0    0.00    0.00       8         std::_Deque_base<Point*, std::allocator<Point*> >::_M_deallocate_map(Point***, unsigned long) [100]
                0.00    0.00       8/16          std::_Deque_base<Point*, std::allocator<Point*> >::_M_get_map_allocator() const [91]
                0.00    0.00       8/8           std::allocator_traits<std::allocator<Point**> >::deallocate(std::allocator<Point**>&, Point***, unsigned long) [102]
                0.00    0.00       8/16          std::allocator<Point**>::~allocator() [93]
-----------------------------------------------
                0.00    0.00       8/8           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data::_Deque_impl_data() [113]
[101]    0.0    0.00    0.00       8         std::_Deque_iterator<Point*, Point*&, Point**>::_Deque_iterator() [101]
-----------------------------------------------
                0.00    0.00       8/8           std::_Deque_base<Point*, std::allocator<Point*> >::_M_deallocate_map(Point***, unsigned long) [100]
[102]    0.0    0.00    0.00       8         std::allocator_traits<std::allocator<Point**> >::deallocate(std::allocator<Point**>&, Point***, unsigned long) [102]
                0.00    0.00       8/8           __gnu_cxx::new_allocator<Point**>::deallocate(Point***, unsigned long) [96]
-----------------------------------------------
                0.00    0.00       8/8           std::_Deque_base<Point*, std::allocator<Point*> >::_M_allocate_map(unsigned long) [99]
[103]    0.0    0.00    0.00       8         std::allocator_traits<std::allocator<Point**> >::allocate(std::allocator<Point**>&, unsigned long) [103]
                0.00    0.00       8/8           __gnu_cxx::new_allocator<Point**>::allocate(unsigned long, void const*) [97]
-----------------------------------------------
                0.00    0.00       3/8           std::_Deque_base<Point*, std::allocator<Point*> >::_M_initialize_map(unsigned long) [119]
                0.00    0.00       5/8           std::deque<Point*, std::allocator<Point*> >::_M_reallocate_map(unsigned long, bool) [107]
[104]    0.0    0.00    0.00       8         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [104]
-----------------------------------------------
                0.00    0.00       1/7           main [1]
                0.00    0.00       3/7           convexHull(std::deque<Point*, std::allocator<Point*> >&) [3]
                0.00    0.00       3/7           std::deque<Point*, std::allocator<Point*> >::~deque() [122]
[105]    0.0    0.00    0.00       7         std::deque<Point*, std::allocator<Point*> >::begin() [105]
                0.00    0.00       7/427919      std::_Deque_iterator<Point*, Point*&, Point**>::_Deque_iterator(std::_Deque_iterator<Point*, Point*&, Point**> const&) [31]
-----------------------------------------------
                0.00    0.00       5/5           Point*** std::__copy_move_a2<false, Point***, Point***>(Point***, Point***, Point***) [111]
[106]    0.0    0.00    0.00       5         Point*** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<Point**>(Point** const*, Point** const*, Point***) [106]
-----------------------------------------------
                0.00    0.00       5/5           std::deque<Point*, std::allocator<Point*> >::_M_reserve_map_at_back(unsigned long) [87]
[107]    0.0    0.00    0.00       5         std::deque<Point*, std::allocator<Point*> >::_M_reallocate_map(unsigned long, bool) [107]
                0.00    0.00      10/3678        std::_Deque_iterator<Point*, Point*&, Point**>::_M_set_node(Point***) [71]
                0.00    0.00       5/8           unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [104]
                0.00    0.00       5/8           std::_Deque_base<Point*, std::allocator<Point*> >::_M_allocate_map(unsigned long) [99]
                0.00    0.00       5/5           Point*** std::copy<Point***, Point***>(Point***, Point***, Point***) [112]
                0.00    0.00       5/8           std::_Deque_base<Point*, std::allocator<Point*> >::_M_deallocate_map(Point***, unsigned long) [100]
-----------------------------------------------
                0.00    0.00       5/5           Point*** std::__copy_move_a<false, Point***, Point***>(Point***, Point***, Point***) [109]
[108]    0.0    0.00    0.00       5         Point*** std::__niter_wrap<Point***>(Point*** const&, Point***) [108]
-----------------------------------------------
                0.00    0.00       5/5           Point*** std::copy<Point***, Point***>(Point***, Point***, Point***) [112]
[109]    0.0    0.00    0.00       5         Point*** std::__copy_move_a<false, Point***, Point***>(Point***, Point***, Point***) [109]
                0.00    0.00      15/15          Point*** std::__niter_base<Point***>(Point***) [94]
                0.00    0.00       5/5           Point*** std::__copy_move_a1<false, Point***, Point***>(Point***, Point***, Point***) [110]
                0.00    0.00       5/5           Point*** std::__niter_wrap<Point***>(Point*** const&, Point***) [108]
-----------------------------------------------
                0.00    0.00       5/5           Point*** std::__copy_move_a<false, Point***, Point***>(Point***, Point***, Point***) [109]
[110]    0.0    0.00    0.00       5         Point*** std::__copy_move_a1<false, Point***, Point***>(Point***, Point***, Point***) [110]
                0.00    0.00       5/5           Point*** std::__copy_move_a2<false, Point***, Point***>(Point***, Point***, Point***) [111]
-----------------------------------------------
                0.00    0.00       5/5           Point*** std::__copy_move_a1<false, Point***, Point***>(Point***, Point***, Point***) [110]
[111]    0.0    0.00    0.00       5         Point*** std::__copy_move_a2<false, Point***, Point***>(Point***, Point***, Point***) [111]
                0.00    0.00       5/5           Point*** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<Point**>(Point** const*, Point** const*, Point***) [106]
-----------------------------------------------
                0.00    0.00       5/5           std::deque<Point*, std::allocator<Point*> >::_M_reallocate_map(unsigned long, bool) [107]
[112]    0.0    0.00    0.00       5         Point*** std::copy<Point***, Point***>(Point***, Point***, Point***) [112]
                0.00    0.00      10/10          Point*** std::__miter_base<Point***>(Point***) [95]
                0.00    0.00       5/5           Point*** std::__copy_move_a<false, Point***, Point***>(Point***, Point***, Point***) [109]
-----------------------------------------------
                0.00    0.00       1/4           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl::_Deque_impl(std::allocator<Point*>&&) [139]
                0.00    0.00       1/4           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data::_Deque_impl_data(std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&&) [141]
                0.00    0.00       2/4           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl::_Deque_impl() [126]
[113]    0.0    0.00    0.00       4         std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data::_Deque_impl_data() [113]
                0.00    0.00       8/8           std::_Deque_iterator<Point*, Point*&, Point**>::_Deque_iterator() [101]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<Point*>::~allocator() [115]
[114]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<Point*>::~new_allocator() [114]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl::~_Deque_impl() [116]
[115]    0.0    0.00    0.00       3         std::allocator<Point*>::~allocator() [115]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<Point*>::~new_allocator() [114]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<Point*, std::allocator<Point*> >::~_Deque_base() [120]
[116]    0.0    0.00    0.00       3         std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl::~_Deque_impl() [116]
                0.00    0.00       3/3           std::allocator<Point*>::~allocator() [115]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<Point*, std::allocator<Point*> >::_M_initialize_map(unsigned long) [119]
